stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
17811,50369,מצובה,כתובת:  מצובה,33.063112,35.158168
17812,50370,201/221,כתובת:201 48 יפיע,32.678011,35.274089
17813,50371,מסעף כפר יאסיף צפון,כתובת:70  כפר יאסיף,32.957080,35.159406
17814,50372,עמקה 2,כתובת:  עמקה,32.976379,35.160426
17815,50374,אבו סנאן 15,כתובת:סולטאן אל אטרש  אבו סנאן,32.960212,35.161623
17816,50375,עמקה 3,כתובת:  עמקה,32.975994,35.162265
17817,50376,201/418,כתובת:201 21 יפיע,32.680914,35.274783
17818,50377,מסעף אבו סנאן,כתובת:סולטאן אל אטרש  אבו סנאן,32.959710,35.164839
17819,50378,כפר יאסיף 2,כתובת:  כפר יאסיף,32.957945,35.164874
17820,50379,301/333,כתובת:301  יפיע,32.690127,35.277211
17821,50380,אבו סנאן 18,כתובת:110  אבו סנאן,32.958704,35.165232
17822,50381,301/506,כתובת:506 4 יפיע,32.692233,35.280888
17823,50382,514/515,כתובת:515  עמק יזרעאל,32.695207,35.281969
17824,50383,5099/5104,כתובת:5104 29 נצרת,32.694186,35.282789
17825,50384,5104/5100,כתובת:5104 7 נצרת,32.693608,35.284493
17826,50388,עמותת לינק,כתובת:  כאוכב אבו אל היגא,32.831601,35.248054
17827,50389,כאוכב 5,כתובת:  כאוכב אבו אל היגא,32.833309,35.247558
17828,50390,כאוכב 3,כתובת:784  משגב,32.837010,35.248275
17829,50391,צומת כאוכב,כתובת:784  משגב,32.836790,35.249527
17830,50395,אבו סנאן 3,כתובת:  אבו סנאן,32.960430,35.169807
17831,50396,אבו סנאן 4,כתובת:105  אבו סנאן,32.961265,35.169910
17832,50397,צומת געתון,כתובת:8833  מטה אשר,33.015291,35.171144
17833,50399,צומת געתון,כתובת:89  מטה אשר,33.015847,35.170427
17834,50400,צומת געתון,כתובת:89  מטה אשר,33.015815,35.171777
17835,50401,צומת געתון,כתובת:89  מטה אשר,33.015923,35.171818
17836,50402,חניתה,כתובת:  חניתה,33.086785,35.173200
17837,50403,חניתה,כתובת:  חניתה,33.086785,35.173200
17838,50404,הזית/הגפן,כתובת:  עבדון,33.048756,35.180592
17839,50405,נווה זיו,כתובת:  נווה זיו,33.025648,35.182019
17840,50407,צומת אדמית,כתובת:899  מעלה יוסף,33.073372,35.183919
17841,50408,צומת אדמית,כתובת:899  מעלה יוסף,33.073296,35.184262
17842,50409,צומת אדמית,כתובת:8993  מטה אשר,33.074583,35.184891
17843,50410,יערה 1,כתובת:  יערה,33.068080,35.190435
17844,50411,מנות 1,כתובת:8911  מנות,33.037739,35.191416
17845,50412,מסעף יערה,כתובת:  מעלה יוסף,33.069011,35.193032
17846,50414,מסעף יערה,כתובת:899  מעלה יוסף,33.068851,35.193270
17847,50415,מסעף יערה,כתובת:899  מעלה יוסף,33.069172,35.193070
17848,50417,חרבת אדמית 1,כתובת:8993  מטה אשר,33.081776,35.201364
17849,50418,חרבת אדמית 1,כתובת:8993  מטה אשר,33.081775,35.201363
17850,50419,מסעף יחיעם,כתובת:8833  מטה אשר,33.006244,35.205223
17851,50420,מסעף יחיעם,כתובת:  מטה אשר,33.005825,35.205899
17852,50421,מסעף געתון,כתובת:8833  מטה אשר,33.006290,35.206923
17853,50422,מגרש ספורט,כתובת:754  כפר כנא,32.750805,35.340462
17854,50423,מסעף געתון,כתובת:8833  מטה אשר,33.006561,35.208660
17855,50424,מסעף געתון,כתובת:  מטה אשר,33.006470,35.209065
17856,50425,מסעף געתון,כתובת:8833  מטה אשר,33.006827,35.208978
17857,50426,מסעף געתון,כתובת:8833  מטה אשר,33.006882,35.209038
17858,50427,געתון 1,כתובת:  געתון,33.006534,35.209757
17859,50428,חרבת אדמית 2,כתובת:8993  מטה אשר,33.081365,35.210109
17860,50429,מסעף אדמית,כתובת:  אדמית,33.081343,35.210110
17861,50430,חרבת אדמית 3,כתובת:  אדמית,33.079442,35.212163
17862,50431,געתון 3,כתובת:  געתון,33.007424,35.214106
17863,50432,געתון 3,כתובת:  געתון,33.007424,35.214106
17864,50433,מסעף יחיעם,כתובת:  יחיעם,32.997697,35.216108
17865,50434,כפר כנא 12,כתובת:  כפר כנא,32.744086,35.347799
17866,50435,מסעף יחיעם,כתובת:  יחיעם,32.997616,35.216421
17867,50436,דהר,כתובת:89  חסר מעמד,33.021328,35.205352
17868,50437,מסעף אילון,כתובת:899  אילון,33.060624,35.219415
17869,50438,בית ספר איילון,כתובת:  אילון,33.059845,35.220535
17870,50439,בית ספר איילון,כתובת:  אילון,33.059845,35.220535
17871,50440,מסעף איילון,כתובת:899  אילון,33.060601,35.220574
17872,50441,מסעף איילון,כתובת:899  אילון,33.060607,35.220287
17873,50442,יחיעם 2,כתובת:  יחיעם,32.996521,35.222882
17874,50443,יחיעם 2,כתובת:  יחיעם,32.996521,35.222882
17875,50444,מסעף עין יעקב,כתובת:8833  מעלה יוסף,33.008400,35.224682
17876,50445,עין יעקב 1,כתובת:  עין יעקב,33.007245,35.226538
17877,50446,צומת עראמשה,כתובת:8993  עראמשה,33.082639,35.223608
17878,50447,עראמשה 5,כתובת:8993  עראמשה,33.084540,35.226092
17879,50448,עין יעקב 2,כתובת:  עין יעקב,33.007014,35.227536
17880,50449,צרכניה,כתובת:  עין יעקב,33.008115,35.228932
17881,50450,עארמשה 10,כתובת:  עראמשה,33.088838,35.229199
17882,50451,עארמשה 9,כתובת:  עראמשה,33.088185,35.228721
17883,50452,צרכניה,כתובת:  עין יעקב,33.007912,35.229512
17884,50454,מסעף גורן,כתובת:899  מעלה יוסף,33.059798,35.236675
17885,50455,מסעף גורן,כתובת:899  גורן,33.059769,35.236967
17886,50456,תחנת חשמל,כתובת:  הילה,33.035807,35.242662
17887,50457,מזכירות,כתובת:  הילה,33.035437,35.242993
17888,50458,צומת אלונים,כתובת:75  עמק יזרעאל,32.708881,35.143447
17889,50459,מזכירות,כתובת:  הילה,33.035637,35.243037
17890,50460,מצפה הילה כיכר 1,כתובת:  הילה,33.035846,35.243348
17891,50461,מצפה הילה כיכר 1,כתובת:  הילה,33.035846,35.243348
17892,50462,ככר המועדון,כתובת:  הילה,33.035802,35.245085
17893,50463,מצפה הילה כיכר 2,כתובת:  הילה,33.035802,35.245085
17894,50465,מסעף מעליא,כתובת:89  חסר מעמד,33.025130,35.249260
17895,50466,גרנות הגליל 2,כתובת:  גורנות הגליל,33.059426,35.249516
17896,50468,מסעף גרנות הגליל,כתובת:899  מעלה יוסף,33.062873,35.249280
17897,50469,בית ספר מעליא,כתובת:דרב אל עמרה  מעיליא,33.026660,35.250244
17898,50470,יאנוח ג'ת 5,כתובת:  יאנוח ג'ת,32.984128,35.250526
17899,50471,יאנוח ג'ת 5,כתובת:  יאנוח ג'ת,32.984182,35.250533
17900,50472,בית ספר מעליא,כתובת:  מעיליא,33.028359,35.251377
17901,50473,בית ספר מעליא,כתובת:  מעיליא,33.028359,35.251377
17902,50474,מסעף מעליא,כתובת:89  חסר מעמד,33.024799,35.253485
17903,50477,מסעף מעליא,כתובת:נוטרדאם  מעיליא,33.024851,35.253844
17904,50480,מסעף מעליא,כתובת:89  חסר מעמד,33.024463,35.254303
17905,50481,כיכר,כתובת:אלמדרסה  מעיליא,33.028681,35.254682
17906,50482,מעליא 1,כתובת:טריק אלסידה  מעיליא,33.028717,35.254725
17907,50483,מסעף נחף,כתובת:85  נחף,32.927863,35.319307
17908,50485,מעליא,כתובת:89  חסר מעמד,33.023272,35.258320
17909,50486,מסעף נחף,כתובת:85  נחף,32.928191,35.321015
17910,50487,מסעף מעליא,כתובת:89  מעונה,33.023103,35.258458
17911,50489,מסעף תרשיחא מערב,כתובת:8833  מעלות תרשיחא,33.006860,35.259973
17912,50490,מסעף תרשיחא מערב,כתובת:8833  מעלות תרשיחא,33.006888,35.260089
17913,50491,שגור 11,כתובת:  שגור,32.919253,35.262686
17914,50492,לפידות,כתובת:  לפידות,32.958814,35.262755
17915,50493,מעונה 1,כתובת:8833  מעלות תרשיחא,33.008824,35.262390
17916,50494,מעונה 2,כתובת:הערבה  מעונה,33.011384,35.263772
17917,50495,מסעף מעונה צפון,כתובת:8833  מעונה,33.018787,35.263893
17918,50496,מסעף מעונה צפון,כתובת:8833  מעונה,33.018858,35.263955
17919,50497,מסעף מעונה צפון,כתובת:8833  מעונה,33.018644,35.263838
17920,50498,מסעף מעונה צפון,כתובת:8833  מעונה,33.018534,35.263883
17921,50500,מעונה 2,כתובת:הערבה  מעונה,33.011441,35.263784
17922,50502,צומת מג'ד אל כרום מזרח,כתובת:  שגור,32.919244,35.264478
17923,50503,מסעף לפידות,כתובת:  מעלה יוסף,32.958191,35.265527
17924,50504,משטרה/מעונה,כתובת:8833  מעונה,33.015631,35.265609
17925,50505,בית ספר מעונה,כתובת:8835  מעלה יוסף,33.015113,35.265849
17926,50506,בית ספר מעונה,כתובת:8835  מעלה יוסף,33.015113,35.265849
17927,50507,בית ספר מעונה,כתובת:8835  מעונה,33.015260,35.265789
17928,50508,כביש 8835/השוק,כתובת:8835  מעלות תרשיחא,33.013630,35.266665
17929,50509,מסעף תרשיחא,כתובת:8835  מעלות תרשיחא,33.013630,35.266665
17930,50511,קניון תרשיחא,כתובת:8835  מעלות תרשיחא,33.013762,35.267057
17931,50512,כיכר,כתובת:8835  מעלות תרשיחא,33.014020,35.267416
17932,50513,קניון תרשיחא,כתובת:8835  מעלות תרשיחא,33.013791,35.267088
17933,50514,מעלה המסגד/נרקיס,כתובת:מעלה המסגד 4 מעלות תרשיחא,33.013180,35.267215
17934,50516,854/8544,כתובת:854  שגור,32.946286,35.268082
17935,50517,854/8544,כתובת:854  שגור,32.946481,35.268081
17936,50519,בי''ס יסודי/מעלה המסגד,כתובת:מעלה המסגד 23 מעלות תרשיחא,33.010508,35.268149
17937,50520,בי''ס יסודי/מעלה המסגד,כתובת:מעלה המסגד 28 מעלות תרשיחא,33.010508,35.268149
17938,50521,בית ספר מקיף תרשיחא,כתובת:  מעלות תרשיחא,33.014059,35.268240
17939,50522,בית ספר מקיף תרשיחא,כתובת:  מעלות תרשיחא,33.014059,35.268240
17940,50523,מעלה המסגד/שביל המסגדים,כתובת:מעלה המסגד 17 מעלות תרשיחא,33.011409,35.268259
17941,50524,מעלה המסגד/שביל המסגדים,כתובת:מעלה המסגד 20 מעלות תרשיחא,33.011409,35.268259
17942,50525,תרשיחא ב,כתובת:8835  מעלות תרשיחא,33.014718,35.268483
17943,50526,תרשיחא א,כתובת:8835  מעלות תרשיחא,33.014718,35.268483
17944,50529,כביש 85/מעלה כמון,כתובת:85  כרמיאל,32.928565,35.323558
17945,50530,מסעף שזור,כתובת:85  שזור,32.934462,35.349391
17946,50531,דיר אל אסד 1,כתובת:אל ג'בל  שגור,32.934613,35.273146
17947,50532,דיר אל אסד 2,כתובת:אל ג'בל  שגור,32.936665,35.273360
17948,50533,צומת שזור,כתובת:85  שזור,32.935184,35.350844
17949,50534,מועצה,כתובת:אל ג'בל  שגור,32.935217,35.273747
17950,50535,אשכר/דרך ההר,כתובת:אשכר  כפר ורדים,32.997850,35.274066
17951,50536,אשכר/דרך הגליל,כתובת:אשכר  כפר ורדים,32.997975,35.273795
17952,50537,צומת מעלות,כתובת:89  מעלות תרשיחא,33.015678,35.274853
17953,50541,בית ספר ניסויי תפן,כתובת:שדרות התעשייה  מגדל תפן,32.978683,35.274899
17954,50542,בית ספר ניסויי תפן,כתובת:שדרות התעשייה  מגדל תפן,32.978683,35.274899
17955,50543,בית ספר כפר הורדים,כתובת:חרמון 41 כפר ורדים,32.992674,35.274934
17956,50544,צומת ביענה,כתובת:85  שגור,32.921641,35.275395
17957,50545,שד. הגליל/שד. תפן,כתובת:שדרות תפן  מגדל תפן,32.976404,35.275215
17958,50547,אזור תעשיה,כתובת:שדרות הגליל  מגדל תפן,32.979191,35.272084
17959,50549,בענה 3,כתובת:  שגור,32.929972,35.275472
17960,50550,מגאר 32,כתובת:806  מגאר,32.887632,35.408820
17961,50551,בענה 1,כתובת:8534  שגור,32.926355,35.275735
17962,50552,מועצה מקומית מגאר,כתובת:806  מגאר,32.887819,35.408710
17963,50553,אשכר/שניר,כתובת:אשכר  כפר ורדים,32.997310,35.275024
17964,50554,אשכר/שניר,כתובת:אשכר  כפר ורדים,32.996838,35.275911
17965,50555,צומת ביענה,כתובת:85  שגור,32.921854,35.276143
17966,50556,צומת הר חלוץ,כתובת:854  משגב,32.940531,35.276530
17967,50557,מסעף הר חלוץ,כתובת:854  משגב,32.940281,35.275405
17968,50558,ספיר/צבר,כתובת:ספיר 34 מעלות תרשיחא,33.027048,35.276277
17969,50559,צומת ביענה,כתובת:8534  שגור,32.922813,35.276279
17970,50560,צומת מורן,כתובת:85  חסר מעמד,32.927970,35.392571
17971,50561,צומת מעלות,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.014839,35.276933
17972,50562,צומת שבע,כתובת:85  חסר מעמד,32.927298,35.406458
17973,50563,צומת ביענה,כתובת:85  כרמיאל,32.922040,35.277157
17974,50564,מ''ג המעפילים/הזית,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.015439,35.277568
17975,50565,מסעף מעלות צפון,כתובת:89  מעלות תרשיחא,33.015202,35.276252
17976,50567,בית ספר כפר ורדים,כתובת:אשכר  כפר ורדים,32.995830,35.277188
17977,50568,ספיר/נץ החלב,כתובת:ספיר 14 מעלות תרשיחא,33.024658,35.277384
17978,50570,מסעף מעלות,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.015736,35.277740
17979,50571,מחלף גשר מוטה גור,כתובת:יציאה לשדרות נשיאי ישראל  כרמיאל,32.911997,35.277741
17980,50573,שניר/אשכר,כתובת:חרמון  כפר ורדים,32.993553,35.277968
17981,50575,אשכר/שניר,כתובת:אשכר  כפר ורדים,32.993835,35.278150
17982,50576,שדרות מ''ג המעפילים/הזית,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.016218,35.278416
17983,50578,מחלף גשר מוטה גור,כתובת:יציאה לכביש 784  כרמיאל,32.912133,35.278516
17984,50579,הזית/הרצל,כתובת:הזית  מעלות תרשיחא,33.016145,35.278909
17985,50580,הזית/זלמן שז''ר,כתובת:זלמן שז''ר  מעלות תרשיחא,33.015369,35.278602
17986,50581,הזית/שזר,כתובת:הזית  מעלות תרשיחא,33.015806,35.278687
17987,50583,הזית/זלמן שז''ר,כתובת:זלמן שז''ר  מעלות תרשיחא,33.015369,35.278641
17988,50584,אשכר/854,כתובת:אשכר  כפר ורדים,32.992314,35.278952
17989,50585,צומת כרמיאל מערב,כתובת:85  שגור,32.922670,35.279285
17990,50587,לוי אשכול/הרב קוק,כתובת:לוי אשכול 27 מעלות תרשיחא,33.015307,35.279991
17991,50588,צומת כרמיאל מערב,כתובת:784  כרמיאל,32.922135,35.280140
17992,50589,לוי אשכול/ז'בוטינסקי,כתובת:לוי אשכול 3 מעלות תרשיחא,33.013993,35.280405
17993,50590,כביש 784/שדרות קק''ל,כתובת:784  כרמיאל,32.919107,35.280464
17994,50591,דרך השלום/שד. נשיאי ישראל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.910418,35.280833
17995,50592,דרך השלום/שד. נשיאי ישראל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.910574,35.280799
17996,50593,הגליל/ז'בוטינסקי,כתובת:ז'בוטינסקי 23 מעלות תרשיחא,33.014264,35.280578
17997,50594,שומרה 1,כתובת:  שומרה,33.079965,35.279412
17998,50595,בית עלמין,כתובת:7555  מגדל העמק,32.686775,35.234109
17999,50596,מסעף נוף העמק,כתובת:שדרות הבנים  מגדל העמק,32.672822,35.252517
18000,50597,מחלף יפה נוף,כתובת:89  מעלות תרשיחא,33.008682,35.280978
18001,50598,מחלף יפה נוף,כתובת:  מעלות תרשיחא,33.008359,35.281024
18002,50599,בית כנסת/ז'בוטינסקי,כתובת:ז'בוטינסקי 19 מעלות תרשיחא,33.013823,35.281169
18003,50600,שדרות הבנים/נוף העמק,כתובת:שדרות הבנים  מגדל העמק,32.672914,35.252514
18004,50601,שדרות הבנים/העליה,כתובת:שדרות הבנים  מגדל העמק,32.684497,35.236500
18005,50602,מחלף יפה נוף,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.009445,35.281086
18006,50603,אשכולות / רימון,כתובת:  מעלות תרשיחא,33.007972,35.281862
18007,50604,אשכולות / רימון,כתובת:אשכולות 81 מעלות תרשיחא,33.007337,35.281535
18009,50608,מועדון החייל/שז''ר,כתובת:זלמן שז''ר 7 מעלות תרשיחא,33.016786,35.281089
18010,50609,אשכולות/אתרוג,כתובת:אשכולות 59 מעלות תרשיחא,33.003542,35.281519
18011,50610,אשכולות / חבצלת,כתובת:אשכולות 75 מעלות תרשיחא,33.005853,35.281708
18012,50612,זלמן שז''ר/לוי אשכול,כתובת:זלמן שז''ר 7 מעלות תרשיחא,33.017024,35.281776
18013,50613,מועדון החייל,כתובת:לוי אשכול 47 מעלות תרשיחא,33.016504,35.281803
18014,50614,הרב קוק/ז'בוטינסקי,כתובת:ז'בוטינסקי 51 מעלות תרשיחא,33.015305,35.281923
18015,50615,הרב קוק/ז'בוטינסקי,כתובת:ז'בוטינסקי 51 מעלות תרשיחא,33.015310,35.282001
18016,50616,ספיר/שד. הנשיא הרצוג,כתובת:ספיר 2 מעלות תרשיחא,33.023788,35.281323
18017,50617,שדרות נשיאי ישראל/דרך השלום,כתובת:שדרות נשיאי ישראל  כרמיאל,32.910497,35.280989
18018,50620,שומרה 2,כתובת:  שומרה,33.081316,35.281830
18019,50621,שדרות נשיאי ישראל/דרך השלום,כתובת:שדרות נשיאי ישראל  כרמיאל,32.909595,35.282984
18020,50622,מעלה חסון/ז'בוטינסקי,כתובת:מעלה חסון 5 מעלות תרשיחא,33.016395,35.283092
18021,50624,צומת תפן,כתובת:89  מעלות תרשיחא,33.006188,35.283031
18022,50625,צומת תפן,כתובת:89  מעלות תרשיחא,33.006171,35.283266
18023,50626,ז'בוטינסקי/כליל החורש,כתובת:ז'בוטינסקי 7 מעלות תרשיחא,33.013111,35.283275
18024,50628,צומת תפן,כתובת:854  מעלות תרשיחא,33.005038,35.283521
18025,50630,מעלה חסון/קרן היסוד,כתובת:קרן היסוד 63 מעלות תרשיחא,33.018011,35.283595
18026,50631,מעלה חסון/קרן היסוד,כתובת:קרן היסוד 74 מעלות תרשיחא,33.017985,35.283724
18027,50632,מרכז מסחרי/שלמה שרירא,כתובת:שלמה שרירא 2 מעלות תרשיחא,33.020090,35.283188
18028,50633,צומת תפן,כתובת:89  מעלות תרשיחא,33.005113,35.284074
18029,50634,דרך השלום/שדרות בית הכרם,כתובת:שדרות נשיאי ישראל  כרמיאל,32.909359,35.283981
18030,50635,שדרות הנשיא הרצוג/ספיר,כתובת:שדרות הנשיא הרצוג 55 מעלות תרשיחא,33.023413,35.282941
18031,50636,עירייה,כתובת:ז'בוטינסקי 1 מעלות תרשיחא,33.012350,35.284089
18032,50638,שד. מ''ג המעפילים/כלנית,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.008198,35.283836
18033,50639,בן גוריון/האורנים,כתובת:כלנית 1 מעלות תרשיחא,33.011715,35.284538
18034,50640,עירייה,כתובת:כלנית 2 מעלות תרשיחא,33.011876,35.284415
18035,50643,שד. ירושלים/שד. מ''ג המעפילים,כתובת:שדרות מ''ג המעפילים 9 מעלות תרשיחא,33.018770,35.284623
18036,50644,שדרות ירושלים/שיבת ציון,כתובת:שדרות ירושלים 19 מעלות תרשיחא,33.021111,35.284662
18037,50645,בן גוריון/הכרמים,כתובת:בן גוריון 3 מעלות תרשיחא,33.012361,35.285069
18038,50646,בן גוריון/הכרמים,כתובת:בן גוריון 2 מעלות תרשיחא,33.012294,35.284776
18039,50648,ההגנה/לח''י,כתובת:ההגנה 5 מעלות תרשיחא,33.022102,35.284864
18040,50650,שדרות נשיאי ישראל/דרך השלום,כתובת:שדרות נשיאי ישראל  כרמיאל,32.908891,35.284825
18041,50651,שדרות נשיאי ישראל/ככר השלום,כתובת:שדרות נשיאי ישראל  כרמיאל,32.908855,35.285311
18042,50652,כלנית/איריס,כתובת:כלנית 13 מעלות תרשיחא,33.010137,35.285370
18043,50654,מסעף זרעית,כתובת:8992  שומרה,33.086610,35.284994
18044,50657,עירייה,כתובת:כלנית 4 מעלות תרשיחא,33.010981,35.285111
18045,50658,איריס/כלנית,כתובת:כלנית 6 מעלות תרשיחא,33.010712,35.285250
18046,50659,שד. ירושלים/שד. מ''ג המעפילים,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.018868,35.284634
18047,50661,המעפילים/כלנית,כתובת:כלנית 10 מעלות תרשיחא,33.010257,35.285360
18048,50662,מסעף שומרה מזרח,כתובת:  שומרה,33.084598,35.285380
18049,50663,מסעף שומרה מזרח,כתובת:  שומרה,33.084599,35.285383
18050,50664,זרעית 2,כתובת:8992  זרעית,33.098770,35.285472
18051,50665,בן גוריון/השיקמה,כתובת:בן גוריון 6 מעלות תרשיחא,33.012597,35.285505
18052,50666,בן גוריון/הארזים,כתובת:בן גוריון 17 מעלות תרשיחא,33.013850,35.286663
18053,50667,בן גוריון/הארזים,כתובת:בן גוריון 12 מעלות תרשיחא,33.013882,35.286686
18054,50669,ההגנה/השומר,כתובת:ההגנה 51 מעלות תרשיחא,33.023105,35.288069
18055,50670,שדרות נשיאי ישראל/יקב,כתובת:שדרות נשיאי ישראל  כרמיאל,32.907952,35.288584
18056,50671,קרן היסוד 1,כתובת:קרן היסוד 39 מעלות תרשיחא,33.017719,35.287683
18057,50672,קרן היסוד 1,כתובת:קרן היסוד 34 מעלות תרשיחא,33.017464,35.288088
18058,50673,שד. נשיאי ישראל/יקב,כתובת:שדרות נשיאי ישראל  כרמיאל,32.907900,35.287998
18059,50674,מרווה/שד. הנשיא הרצוג,כתובת:שדרות הנשיא הרצוג 31 מעלות תרשיחא,33.024354,35.287936
18060,50675,אבירים 1,כתובת:  אבירים,33.040336,35.288390
18061,50676,קרן היסוד/מעלה אלון,כתובת:קרן היסוד 15 מעלות תרשיחא,33.015217,35.288532
18062,50677,אבירים 2,כתובת:  אבירים,33.040183,35.287899
18063,50678,אבירים 1,כתובת:8925  אבירים,33.040390,35.288588
18064,50680,קרן היסוד/החצב,כתובת:קרן היסוד 20 מעלות תרשיחא,33.016286,35.288849
18065,50682,שדרות נשיאי ישראל/יקב,כתובת:שדרות נשיאי ישראל  כרמיאל,32.907800,35.288865
18066,50683,נשיאי ישראל/יקב,כתובת:שדרות נשיאי ישראל  כרמיאל,32.907929,35.288844
18067,50684,מרווה/שדרות הנשיא הרצוג,כתובת:מרווה 13 מעלות תרשיחא,33.022779,35.289140
18068,50685,מרווה/הדפנה,כתובת:מרווה 7 מעלות תרשיחא,33.020538,35.288793
18069,50686,קק''ל/מעלה ורד,כתובת:קק''ל 13 מעלות תרשיחא,33.014797,35.289366
18070,50687,שדרות מ''ג המעפילים/שדרות,כתובת:שדרות מ''ג המעפילים  מעלות תרשיחא,33.016143,35.289998
18071,50688,זרעית 3,כתובת:8992  זרעית,33.099448,35.289705
18072,50689,רקפת/עדעד,כתובת:רקפת 6 מעלות תרשיחא,33.010700,35.289478
18073,50690,אשחר/הנרקיס,כתובת:הנרקיס  מעלות תרשיחא,33.014442,35.289795
18074,50691,קורנית/ליבנה,כתובת:קורנית 6 מעלות תרשיחא,33.011667,35.289944
18075,50692,מסעף מצפה נטופה,כתובת:65  הגליל התחתון,32.802509,35.399478
18076,50693,שד. נשיאי ישראל/אלה,כתובת:שדרות נשיאי ישראל  כרמיאל,32.908077,35.291540
18077,50694,854/8655,כתובת:854  כיסרא סומיע,32.964876,35.290961
18078,50695,שדרות נשיאי ישראל/מורד הגיא,כתובת:שדרות נשיאי ישראל  כרמיאל,32.908094,35.292179
18079,50696,מסעף שתולה,כתובת:8933  מעלה יוסף,33.081957,35.293101
18080,50697,מסעף שתולה,כתובת:8933  מעלה יוסף,33.081914,35.293213
18081,50698,אבן מנחם 5,כתובת:  אבן מנחם,33.075295,35.295124
18082,50699,קניון/שדרות נשיאי ישראל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.908504,35.293935
18083,50700,אבן מנחם 5,כתובת:  אבן מנחם,33.075478,35.295005
18084,50701,אבן מנחם 6,כתובת:  אבן מנחם,33.076015,35.294263
18085,50702,קניון/שדרות נשיאי ישראל,כתובת:שדרות נשיאי ישראל 100 כרמיאל,32.908665,35.294038
18086,50703,מרכז דלית אל כרמל,כתובת:  דליה,32.590892,35.075494
18087,50704,מחלף רמת השופט,כתובת:6954  מא מגידו,32.606276,35.095259
18088,50705,צומת חוסן,כתובת:89  מעלה יוסף,33.004623,35.295106
18089,50706,צומת חוסן,כתובת:864  מעלה יוסף,33.004854,35.295748
18090,50707,צומת חוסן,כתובת:864  מעלה יוסף,33.004827,35.295808
18091,50708,צומת חוסן,כתובת:89  מעלה יוסף,33.004564,35.295067
18092,50709,צומת חוסן,כתובת:89  מעלה יוסף,33.005537,35.295528
18093,50712,נשיאי ישראל/מגידו,כתובת:שדרות נשיאי ישראל  כרמיאל,32.909344,35.296915
18094,50713,מסעף אבן מנחם דרום,כתובת:  אבן מנחם,33.072304,35.298484
18095,50714,מסעף אבן מנחם דרום,כתובת:  אבן מנחם,33.072304,35.298484
18096,50715,נשיאי ישראל/חבצלת,כתובת:שדרות נשיאי ישראל  כרמיאל,32.909702,35.298270
18097,50716,מסעף חוסן,כתובת:864  חוסן,33.000117,35.299413
18098,50717,מסעף חוסן,כתובת:864  חוסן,33.000113,35.299418
18099,50719,נשיאי ישראל/איריס,כתובת:שדרות נשיאי ישראל  כרמיאל,32.910519,35.299966
18100,50720,מסעף אבן מנחם צפון,כתובת:8933  מעלה יוסף,33.077687,35.299339
18101,50721,נשיאי ישראל/איריס,כתובת:שדרות נשיאי ישראל  כרמיאל,32.910364,35.299337
18102,50722,צומת כרמיאל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.923372,35.301047
18103,50723,צומת כרמיאל,כתובת:85  נחף,32.924512,35.300239
18104,50724,מסעף שתולה דרום,כתובת:8994  מעלה יוסף,33.077823,35.300002
18105,50725,איריס/שד. נשיאי ישראל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.911208,35.300897
18106,50726,תחנה מרכזית,כתובת:שדרות נשיאי ישראל  כרמיאל,32.923252,35.301288
18107,50727,תחנה מרכזית,כתובת:שדרות נשיאי ישראל  כרמיאל,32.922569,35.301595
18108,50729,קופת חולים/שדרות נשיאי ישראל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.913072,35.301763
18109,50730,מסעף שתולה,כתובת:8994  מעלה יוסף,33.076289,35.302032
18110,50731,שד. נשיאי ישראל/צה''ל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.914130,35.302088
18111,50733,החרושת/שד. נשיאי ישראל,כתובת:החרושת 1 כרמיאל,32.922811,35.302282
18112,50734,החרושת/שד. נשיאי ישראל,כתובת:החרושת 2 כרמיאל,32.922719,35.302229
18113,50735,צה''ל/שד. נשיאי ישראל,כתובת:שדרות נשיאי ישראל 33 כרמיאל,32.915031,35.302557
18114,50736,כיכר,כתובת:8655  כיסרא סומיע,32.963935,35.302398
18115,50737,כיכר,כתובת:8655  כיסרא סומיע,32.964122,35.302701
18116,50738,קרן היסוד/שד. נשיאי ישראל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.920669,35.302573
18117,50739,שדרות נשיאי ישראל/הדקל,כתובת:שדרות נשיאי ישראל  כרמיאל,32.916069,35.302689
18118,50740,שד. נשיאי ישראל/מעלה הכרמים,כתובת:שדרות נשיאי ישראל  כרמיאל,32.920061,35.302649
